fid	failed	selected	county	town	ward	lded	selectionprob	c12demvotes	c12repvotes	c12indvotes	c12othrvotes	c12voidvotes	c12blankvotes	c12demcand	c12repcand	c12indcand	c12othercand	treatment	p12demvotes	p12repvotes	p12convotes	p12wfpvotes	p12greenvotes	p12socvotes	p12lbnvotes	p12constvotes	p12othervotes	p12voidvotes	p12blankvotes	p12demcand	p12repcand	p12concand	p12wfpcand	p12greencand	p12soccand	p12lbncand	p12constcand	c10demvotes	c10repvotes	c10indvotes	c10convotes	c10wfpvotes	c10modervotes	c10othrvotes	c10voidvotes	c10blankvotes	c10demcand	c10repcand	c10indcand	c10concand	c10wfpcand	c10modercand	c10othercand	error08all	c08demvotes	c08repvotes	c08indvotes	c08convotes	c08wfpvotes	c08othrvotes	c08voidvotes	c08blankvotes	c08demcand	c08repcand	c08indcand	c08concand	c08wfpcand	c08othercand	p08demvotes	p08repvotes	p08indvotes	p08convotes	p08wfpvotes	p08swpvotes	p08pslvotes	p08greenvotes	p08lbnvotes	p08psl2votes	p08othervotes	p08scattervotes	p08voidvotes	p08blankvotes	p08demcand	p08repcand	p08indcand	p08concand	p08wfpcand	p08swpcand	p08pslcand	p08greencand	p08lbncand	p08psl2cand	p08othercand	c06demvotes	c06repvotes	c06indvotes	c06convotes	c06wfpvotes	c06lbnvotes	c06othrvotes	c06voidvotes	c06blankvotes	c06demcand	c06repcand	c06indcand	c06concand	c06wfpcand	c06lbncand	c06othercand	c04demvotes	c04repvotes	c04indvotes	c04convotes	c04othrvotes	c04voidvotes	c04blankvotes	c04demcand	c04repcand	c04indcand	c04concand	c04othercand	p04demvotes	p04repvotes	p04indvotes	p04convotes	p04wfpvotes	p04pjvotes	p04swpvotes	p04lbnvotes	p04othervotes	p04voidvotes	p04blankvotes	p04demcand	p04repcand	p04indcand	p04concand	p04wfpcand	p04pjcand	p04swpcand	p04lbncand	p04othercand
47	0	0	"MADISON"	"LEBANON"	""	0.100000001490116	1.53999996185303	76	99	8	2	0	18	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	0	87	86	15	6	3	0	0	1	0	2	3	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	48	64	11	10	13	0	0	1	17	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	57	104	14	6	4	0	0	30	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	85	102	10	7	1	1	0	1	1	3	0	0	0	4	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	41	74	5	9	5	0	0	0	26	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"	51	113	5	5	0	0	49	"Robert J. Johnson"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"JamesEvans.CassieBordelon"	64	135	4	8	6	1	0	1	0	0	4	"Kerry.Edwards"	"Bush.Cheney"	"Nader.Pierce"	"Bush.Cheney"	"Kerry.Edwards"	"Nader.Camejo"	"Calero.Hawkins"	"Badnarik.Campagn"	"Cobb.Peroutka.Halpin"
25	0	0	"MADISON"	"LEBANON"	""	0.200000002980232	0.850000023841858	141	160	18	0	0	27	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	0	173	144	15	6	1	0	3	0	0	1	3	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	113	112	10	15	12	0	0	0	11	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	133	150	19	6	10	0	1	58	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	182	157	16	3	9	0	0	0	1	3	0	0	1	5	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	111	133	9	7	4	0	0	1	27	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"	114	178	17	10	0	0	79	"Robert J. Johnson"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"JamesEvans.CassieBordelon"	157	221	6	12	2	0	0	0	0	0	0	"Kerry.Edwards"	"Bush.Cheney"	"Nader.Pierce"	"Bush.Cheney"	"Kerry.Edwards"	"Nader.Camejo"	"Calero.Hawkins"	"Badnarik.Campagn"	"Cobb.Peroutka.Halpin"
35	0	1	"MADISON"	"LENOX"	""	0.100000001490116	1.44000005722046	231	356	42	0	0	57	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	1	288	327	36	22	3	0	5	0	0	1	5	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	175	257	32	38	24	0	0	1	26	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	225	311	40	14	21	0	1	126	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	308	337	32	17	19	0	1	1	3	9	0	0	1	10	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	153	270	26	30	11	0	0	0	49	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"	212	356	38	25	0	0	131	"Robert J. Johnson"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"JamesEvans.CassieBordelon"	301	411	10	20	12	5	0	1	0	0	2	"Kerry.Edwards"	"Bush.Cheney"	"Nader.Pierce"	"Bush.Cheney"	"Kerry.Edwards"	"Nader.Camejo"	"Calero.Hawkins"	"Badnarik.Campagn"	"Cobb.Peroutka.Halpin"
0	0	0	"MADISON"	"LENOX"	""	0.200000002980232	0.759999990463257	197	272	18	1	1	57	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	0	254	234	18	17	4	0	8	5	0	2	4	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	146	161	17	34	12	0	0	0	27	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	169	220	29	20	22	0	1	125	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	276	235	19	17	13	1	0	2	4	7	0	0	1	11	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	123	158	22	23	3	0	0	1	68	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"	171	228	30	24	0	0	137	"Robert J. Johnson"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"JamesEvans.CassieBordelon"	286	261	5	18	8	1	1	2	0	0	8	"Kerry.Edwards"	"Bush.Cheney"	"Nader.Pierce"	"Bush.Cheney"	"Kerry.Edwards"	"Nader.Camejo"	"Calero.Hawkins"	"Badnarik.Campagn"	"Cobb.Peroutka.Halpin"
32	0	1	"MADISON"	"LENOX"	""	0.300000011920929	1.57000005245209	261	269	23	0	2	84	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	1	356	217	31	13	6	1	5	1	0	4	5	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	175	167	9	46	9	0	1	0	41	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	207	219	16	14	16	0	1	163	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	322	257	15	14	12	1	0	0	2	5	1	1	2	4	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	152	199	13	16	10	0	0	0	85	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"	183	241	29	21	0	0	203	"Robert J. Johnson"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"JamesEvans.CassieBordelon"	302	322	14	14	14	3	0	0	0	0	8	"Kerry.Edwards"	"Bush.Cheney"	"Nader.Pierce"	"Bush.Cheney"	"Kerry.Edwards"	"Nader.Camejo"	"Calero.Hawkins"	"Badnarik.Campagn"	"Cobb.Peroutka.Halpin"
49	0	0	"MADISON"	"LENOX"	""	0.400000005960464	1.17999994754791	188	238	24	3	0	47	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	0	260	190	28	9	2	0	5	2	0	3	1	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	169	158	8	26	20	0	0	1	18	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	205	234	13	11	19	0	1	99	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	289	246	13	6	12	1	1	1	4	4	0	0	1	4	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	154	205	16	9	10	0	0	0	50	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"	167	261	21	16	0	1	134	"Robert J. Johnson"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"JamesEvans.CassieBordelon"	272	292	9	15	8	0	0	0	0	1	3	"Kerry.Edwards"	"Bush.Cheney"	"Nader.Pierce"	"Bush.Cheney"	"Kerry.Edwards"	"Nader.Camejo"	"Calero.Hawkins"	"Badnarik.Campagn"	"Cobb.Peroutka.Halpin"
10	0	0	"MADISON"	"LENOX"	""	0.5	0.829999983310699	238	367	33	3	0	66	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	0	304	333	34	16	4	0	9	1	0	1	5	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	194	252	26	42	17	0	0	0	32	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	276	310	36	26	20	0	0	128	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	375	337	29	21	16	0	0	4	4	4	0	0	0	9	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	166	279	23	42	12	0	0	0	74	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"	202	392	31	41	0	1	158	"Robert J. Johnson"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"JamesEvans.CassieBordelon"	349	419	16	25	7	2	0	5	0	1	3	"Kerry.Edwards"	"Bush.Cheney"	"Nader.Pierce"	"Bush.Cheney"	"Kerry.Edwards"	"Nader.Camejo"	"Calero.Hawkins"	"Badnarik.Campagn"	"Cobb.Peroutka.Halpin"
24	0	0	"MADISON"	"LENOX"	""	0.600000023841858	0.689999997615814	93	162	21	0	1	20	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	0	127	143	14	8	2	0	1	0	0	1	1	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	68	105	11	23	4	0	1	0	18	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	117	120	13	16	12	0	1	54	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	145	154	9	7	7	0	1	0	3	4	0	0	1	2	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	69	115	8	21	7	0	0	0	32	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"	79	157	17	14	0	0	68	"Robert J. Johnson"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"JamesEvans.CassieBordelon"	122	187	4	16	4	0	0	0	0	0	2	"Kerry.Edwards"	"Bush.Cheney"	"Nader.Pierce"	"Bush.Cheney"	"Kerry.Edwards"	"Nader.Camejo"	"Calero.Hawkins"	"Badnarik.Campagn"	"Cobb.Peroutka.Halpin"
41	0	1	"MADISON"	"LINCOLN"	""	0.100000001490116	0.740000009536743	109	227	18	1	0	34	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	1	132	206	31	9	0	0	8	0	0	1	1	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	99	162	19	26	9	0	0	0	9	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	106	198	10	18	5	0	2	57	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	140	209	12	15	2	0	1	3	4	3	0	2	2	3	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	64	165	6	19	5	0	0	0	40	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"	195	422	29	44	0	0	138	"Robert J. Johnson"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"JamesEvans.CassieBordelon"	271	509	8	25	10	3	0	1	0	1	0	"Kerry.Edwards"	"Bush.Cheney"	"Nader.Pierce"	"Bush.Cheney"	"Kerry.Edwards"	"Nader.Camejo"	"Calero.Hawkins"	"Badnarik.Campagn"	"Cobb.Peroutka.Halpin"
31	0	0	"MADISON"	"LINCOLN"	""	0.200000002980232	0.870000004768372	146	211	20	0	0	33	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	0	162	206	19	7	6	0	4	2	0	2	3	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	98	136	14	34	10	0	0	0	17	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	121	190	14	19	11	0	0	73	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	166	214	6	21	7	0	0	0	2	7	0	1	0	4	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	77	138	13	23	6	0	0	0	32	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"								""	""	""	""	""												""	""	""	""	""	""	""	""	""
22	0	1	"MADISON"	"MADISON"	""	0.100000001490116	1.12999999523163	268	358	24	5	0	31	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	1	291	331	32	16	6	0	5	0	0		7	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	214	217	16	38	19	0	0	0	20	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	241	309	15	32	20	0	0	78	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	319	300	17	23	14	0	0	1	9	7	0	1	0	4	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	197	264	7	28	14	0	0	0	45	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"	190	350	36	31	0	0	97	"Robert J. Johnson"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"JamesEvans.CassieBordelon"	293	371	12	19	4	1	0	2	0	0	2	"Kerry.Edwards"	"Bush.Cheney"	"Nader.Pierce"	"Bush.Cheney"	"Kerry.Edwards"	"Nader.Camejo"	"Calero.Hawkins"	"Badnarik.Campagn"	"Cobb.Peroutka.Halpin"
17	0	0	"MADISON"	"MADISON"	""	0.200000002980232	0.980000019073486	249	232	23	3	0	53	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	0	292	211	22	13	9	0	3	1	0	5	4	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	172	138	17	32	20	0	2	0	33	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	216	221	26	16	23	0	0	91	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	294	239	14	13	11	0	0	3	3	7	0	0	0	9	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	149	174	17	22	13	0	0	1	47	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"	192	276	31	25	0	1	111	"Robert J. Johnson"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"JamesEvans.CassieBordelon"	263	324	11	18	13	3	0	1	0	1	2	"Kerry.Edwards"	"Bush.Cheney"	"Nader.Pierce"	"Bush.Cheney"	"Kerry.Edwards"	"Nader.Camejo"	"Calero.Hawkins"	"Badnarik.Campagn"	"Cobb.Peroutka.Halpin"
21	0	1	"MADISON"	"NELSON"	""	0.100000001490116	1.23000001907349	207	241	30	2	0	23	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	1	228	212	38	13	7	0	3	0	0	2	0	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	142	168	18	27	25	0	1	0	19	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	157	203	35	32	17	0	0	88	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	236	199	28	33	14	2	0	1	5	9	0	0	0	5	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	161	173	13	36	8	0	0	0	44	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"	165	245	35	23	0	0	102	"Robert J. Johnson"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"JamesEvans.CassieBordelon"	238	282	13	18	9	1	1	2	1	0	5	"Kerry.Edwards"	"Bush.Cheney"	"Nader.Pierce"	"Bush.Cheney"	"Kerry.Edwards"	"Nader.Camejo"	"Calero.Hawkins"	"Badnarik.Campagn"	"Cobb.Peroutka.Halpin"
1	0	0	"MADISON"	"NELSON"	""	0.200000002980232	0.720000028610229	182	278	30	2	0	33	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	0	247	225	33	9	3	0	7	0	0	1	0	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	158	170	22	20	18	0	0	0	21	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	168	215	35	17	16	0	0	74	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	254	213	23	12	5	1	0	1	5	7	0	1	0	5	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	138	184	13	24	12	0	0	0	35	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"	141	235	37	25	0	1	89	"Robert J. Johnson"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"JamesEvans.CassieBordelon"	221	273	5	23	4	1	0	0	0	1	0	"Kerry.Edwards"	"Bush.Cheney"	"Nader.Pierce"	"Bush.Cheney"	"Kerry.Edwards"	"Nader.Camejo"	"Calero.Hawkins"	"Badnarik.Campagn"	"Cobb.Peroutka.Halpin"
2	0	0	"MADISON"	"ONEIDA"	""	1.10000002384186	0.850000023841858	105	202	20	1	0	26	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	0	139	192	15	5	1	0	2	1	0	1	1	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	99	142	12	21	15	0	0	0	17	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	156	164	11	18	15	0	0	61	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	170	219	7	12	3	0	1	2	6	3	0	0	0	2	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	125	156	11	14	10	0	0	2	39	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"	122	204	22	24	0	1	83	"Robert J. Johnson"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"JamesEvans.CassieBordelon"	150	271	6	16	7	0	0	2	0	1	3	"Kerry.Edwards"	"Bush.Cheney"	"Nader.Pierce"	"Bush.Cheney"	"Kerry.Edwards"	"Nader.Camejo"	"Calero.Hawkins"	"Badnarik.Campagn"	"Cobb.Peroutka.Halpin"
18	0	0	"MADISON"	"ONEIDA"	""	1.20000004768372	0.899999976158142	196	233	24	1	0	37	"Dan Lamb"	"Richard L. Hanna"	"Richard L. Hanna"	"Michael Kicinski"	0	233	208	23	9	6	1	5	1	0	1	4	"Obama.Biden"	"Romney.Ryan"	"Romney.Ryan"	"Obama.Biden"	"Stein.Honkala"	"Lindsay.Osorio"	"Johnson.Gray"	"Goode.Clymer"	167	150	12	26	10	0	0	0	16	"William L. Owens"	"Matthew A. Doheny"	"Matthew A. Doheny"	"Douglas L. Hoffman"	"Willaim L. Owens"	""	"None"	0	224	169	19	18	20	0	0	71	"Michael P. Oot"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"Michael P. Oot"	"Jana McDonald"	273	201	16	12	7	0	0	2	4	6	0	0	0	0	"Obama.Biden"	"McCain.Palin"	"McCain.Palin"	"McCain.Palin"	"Obama.Biden"	"Calero.Kennedy"	"LaRiva.Puryear"	"McKinney.Clemente"	"Barr.Root"	"Nader.Gonzalez"	"Chuck.Baldwin"	152	166	12	14	8	0	0	0	45	"Robert J. Johnson"	"John M. McHugh"	"John M. McHugh"	"John M. McHugh"	"Robert J. Johnson"	"None"	"None"	167	250	21	20	0	1	94	"Robert J. Johnson"	"John P. McHugh"	"John P. McHugh"	"John P. McHugh"	"JamesEvans.CassieBordelon"	241	280	7	18	3	0	0	0	0	1	3	"Kerry.Edwards"	"Bush.Cheney"	"Nader.Pierce"	"Bush.Cheney"	"Kerry.Edwards"	"Nader.Camejo"	"Calero.Hawkins"	"Badnarik.Campagn"	"Cobb.Peroutka.Halpin"
