leg_state	leg_chamber	leg_party	leg_gender	leg_latino	leg_native	leg_arab	leg_asian	leg_white	leg_black	leg_nonblackminority	treat_out	outcitiesisausedoutcity	code_some_response_given	totalpop	whitepop	blackpop	nativepop	asianpop	islanderp	otherrace	hispanicp	totalhouses	urbanhouses	ruralhousing	medianhhincom	black_medianhh	latino_medianhh	white_medianhh	blackpercent	statessquireindex	blackvotingpe	nonblackvotin	district_overallturnout	census_district_blackpercent	demvotepercent	nonblacknonwhite	urbanpercent	leg_senator	keepthis	leg_democrat	south	chamber	dist_from_dist_to_out	helpful
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	3.5654	31834	2859	287	88	14	55	517	14646	4608	10038	3.2255	0.7961	7194	1.54	0.08018736	0.174	0.16824064	0.4425065	0.42051384	0.08018736	0.575	0.0	0.31462514	0.0	1.0	1.0	1.0	"L"	2.2308207	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	3.5211	33651	705	310	109	23	50	363	13592	3282	10310	4.348	1.3524	13546	1.7502	0.020022152	0.174	0.26666668	0.636469	0.6290648	0.020022152	0.56778795	0.0	0.24146557	0.0	1.0	1.0	1.0	"L"	2.5532775	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	3.5047	33127	781	162	391	9	48	529	11608	11591	17	6.6297	2.2409	30687	2.4019	0.02228436	0.174	0.28040972	0.6693224	0.6606557	0.02228436	0.398	0.0	0.9985355	0.0	1.0	0.0	1.0	"L"	2.7068124	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	3.4963	32426	1510	218	243	19	66	481	13172	9927	3245	5.6481	1.3953	27470	2.4366	0.043188516	0.174	0.44569537	1.0658536	1.0390699	0.043188512	0.417	0.0	0.7536441	0.0	1.0	0.0	1.0	"L"	2.5928764	1.0
"MO"	"U"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	16.6924	84639	77367	853	1463	92	598	1912	65675	64258	1417	4.2851	1.8144	17376	2.2384	0.46348637	0.174	0.580661	0.43419275	0.5020788	0.46348637	1.0	0.0	0.9784241	1.0	1.0	1.0	1.0	"U"	2.9774668	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	3.4811	32761	923	178	414	16	48	471	11509	11136	373	6.7157	1.959	19181	2.636	0.026514607	0.174	0.21343446	0.59991735	0.58966994	0.026514607	0.377	0.0	0.9675906	0.0	1.0	0.0	1.0	"L"	2.7405882	0.0
"MO"	"L"	"R"	"F"	0	0	0	0	1	0	0	0	0	1	3.4935	32144	1357	202	564	21	75	572	14823	14757	66	4.8649	2.2539	17055	2.5074	0.03884357	0.174	0.27118644	0.58690214	0.5746386	0.03884357	0.41099998	0.0	0.9955475	0.0	1.0	0.0	1.0	"L"	2.7950592	1.0
"MO"	"U"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	17.0435	157246	5665	662	3972	105	475	2310	71553	71545	8	5.4717	1.6647	18297	2.9049	0.033238478	0.174	0.35198587	0.5917036	0.58373576	0.033238478	0.45299998	0.0	0.9998882	1.0	1.0	0.0	1.0	"U"	2.889059	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	3.5316	33167	952	167	489	19	56	466	12555	12555	0	6.2803	2.2861	18004	2.4745	0.02695662	0.174	0.22268908	0.58462346	0.5748669	0.02695662	0.469	0.0	1.0	0.0	1.0	0.0	1.0	"L"	2.7789097	0.0
"MO"	"U"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	17.146	155319	6377	2233	2573	352	591	4015	74345	22326	52019	3.2058	1.32	11309	1.5851	0.03719235	0.174	0.22032304	0.44729015	0.4388487	0.03719235	0.524	0.0	0.30030265	1.0	1.0	1.0	1.0	"U"	2.0483437	0.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	3.518	33162	845	202	325	21	54	571	13344	11696	1648	5.2042	1.5408	17476	2.1154	0.024019329	0.174	0.26863906	0.6649483	0.65542924	0.024019329	0.50200003	0.0	0.8764988	0.0	1.0	1.0	1.0	"L"	2.7965827	1.0
"MO"	"L"	"R"	"F"	0	0	0	0	1	0	0	0	0	1	3.4075	31280	1264	233	302	16	104	876	13946	13946	0	4.4814	1.5025	12224	2.2997	0.037094645	0.174	0.19382912	0.48328304	0.47254586	0.037094645	0.38572904	0.0	1.0	0.0	1.0	0.0	1.0	"L"	2.8184009	1.0
"MO"	"U"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	16.1361	151280	6448	945	826	79	225	1558	71652	26440	45212	3.0667	0.912	9471	1.6031	0.03996009	0.174	0.20424938	0.45852834	0.44836733	0.03996009	0.517	0.0	0.36900574	1.0	1.0	1.0	1.0	"U"	1.9985107	0.0
"MO"	"L"	"R"	"F"	0	0	0	0	1	0	0	1	0	1	3.4185	32215	775	199	351	38	60	547	11434	11434	0	6.1853	2.2258	19377	2.1987	0.022670763	0.174	0.32903227	0.7299611	0.72087175	0.022670763	0.40518132	0.0	1.0	0.0	1.0	0.0	1.0	"L"	2.6809673	1.0
"MO"	"L"	"R"	"F"	0	0	0	0	1	0	0	1	0	0	3.56	32200	2328	350	254	24	59	385	13681	5564	8117	3.9567	0.9944	10566	1.7727	0.06539326	0.174	0.15420963	0.4910435	0.46901685	0.06539326	0.37	0.0	0.40669546	0.0	1.0	0.0	1.0	"L"	1.7748401	0.0
"MO"	"U"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	17.1493	164862	1045	2258	876	97	244	2111	67856	26773	41083	3.7642	1.1391	13727	1.8282	0.006093543	0.174	0.6334928	0.65277976	0.6526622	0.006093543	0.355	0.0	0.39455613	1.0	1.0	0.0	1.0	"U"	1.6493984	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	3.581	32145	2455	366	264	14	113	453	15231	7866	7365	3.6724	1.3059	9231	1.8847	0.06855627	0.174	0.15885948	0.5475341	0.52088803	0.06855627	0.438	0.0	0.5164467	0.0	1.0	0.0	1.0	"L"	1.5529547	0.0
"MO"	"U"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	16.3259	151942	6339	1308	563	157	233	2717	68435	28981	39454	3.5993	1.195	9930	1.7662	0.038827874	0.174	0.19498344	0.48232222	0.47116545	0.038827874	0.4181818	0.0	0.42348212	1.0	1.0	0.0	1.0	"U"	1.490325	0.0
"MO"	"L"	"R"	"F"	0	0	0	0	1	0	0	1	0	0	3.4651	31664	2096	301	142	9	54	385	15580	5781	9799	3.1709	0.9427	7435	1.5663	0.060488876	0.174	0.19274808	0.46871448	0.4520216	0.060488876	0.48	0.0	0.37105262	0.0	1.0	0.0	1.0	"L"	1.5830458	0.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	1	3.57	27544	5186	321	1496	28	219	906	15992	15886	106	3.6997	1.1176	9411	2.3531	0.1452661	0.174	0.0366371	0.674805	0.58210087	0.1452661	1.0	0.0	0.99337167	0.0	1.0	1.0	1.0	"L"	1.3742968	1.0
"MO"	"U"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	16.3524	152202	5114	925	2036	87	327	2833	62266	60691	1575	5.415	1.9812	17428	2.3548	0.031273697	0.174	0.22702385	0.5636071	0.5530809	0.031273697	0.398	0.0	0.9747053	1.0	1.0	0.0	1.0	"U"	2.7867923	0.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	3.5832	31695	2008	262	1081	37	113	636	14370	8994	5376	4.7811	1.2615	16949	2.5065	0.05603929	0.174	0.050796814	0.7449444	0.70604485	0.056039296	0.508	0.0	0.6258873	0.0	1.0	1.0	1.0	"L"	1.577706	0.0
"MO"	"U"	"D"	"F"	0	0	0	0	1	0	0	0	0	0	17.0316	139393	17026	857	8087	466	866	3621	76755	76755	0	5.0735	1.8156	20709	3.7155	0.099967115	0.174	0.40291318	0.55166024	0.53679043	0.09996712	0.606	0.0	1.0	1.0	1.0	1.0	1.0	"U"	2.8900943	0.0
"MO"	"L"	"D"	"F"	0	0	0	0	1	0	0	0	0	1	3.5779	29248	3618	305	1689	31	202	686	13943	13332	611	2.7105	1.0061	11666	1.5943	0.10112077	0.174	0.050304037	0.58440346	0.5303949	0.10112077	0.647	0.0	0.9561787	0.0	1.0	1.0	1.0	"L"	1.4012549	1.0
"MO"	"U"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	17.2259	153257	13931	1809	613	45	250	2354	77891	29429	48462	2.5566	0.8331	6297	1.4807	0.08087241	0.174	0.34075084	0.41420975	0.40826896	0.08087241	0.347	0.0	0.37782285	1.0	1.0	0.0	1.0	"U"	3.6242108	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	3.4676	31177	1766	206	150	75	48	1254	14568	7014	7554	3.3941	1.1219	7845	1.7834	0.050928596	0.174	0.18629672	0.41868734	0.406852	0.050928596	1.0	0.0	0.4814662	0.0	1.0	1.0	1.0	"L"	1.361649	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	3.536	32688	1515	212	306	9	43	587	13719	9283	4436	4.02	1.0638	13689	2.0736	0.042845022	0.174	0.23762377	0.54572314	0.5325226	0.042845022	0.445	0.0	0.6766527	0.0	1.0	0.0	1.0	"L"	2.2109482	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	0	1	0	0	0	0	3.5725	33866	529	284	109	28	53	856	14838	9469	5369	3.877	1.83	12477	1.8384	0.014807558	0.174	0.24196598	0.47698602	0.47350594	0.014807558	1.0	0.0	0.6381588	0.0	1.0	1.0	1.0	"L"	1.9752294	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	3.5959	32635	1001	378	547	94	173	1131	13774	9517	4257	5.8278	2.0823	15088	2.607	0.02783726	0.174	0.3116883	0.6257509	0.61700827	0.02783726	0.372	0.0	0.6909394	0.0	1.0	0.0	1.0	"L"	1.7679085	0.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	3.5214	29462	1732	387	1250	54	252	2077	16295	16295	0	3.7088	1.7307	12597	2.3326	0.04918498	0.174	0.38799077	0.44812137	0.44516385	0.04918498	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.6093073	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	3.5931	31408	1854	341	791	95	188	1254	15741	15614	127	5.3847	1.9799	15767	2.9015	0.051598895	0.174	0.38565263	0.62634623	0.6139267	0.0515989	1.0	0.0	0.9919319	0.0	1.0	1.0	1.0	"L"	1.6789669	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	3.3977	31275	608	294	468	48	94	1190	14452	14451	1	4.8833	2.1375	17489	2.5731	0.017894458	0.174	0.44572368	0.5431089	0.5413662	0.017894458	0.469	0.0	0.9999308	0.0	1.0	0.0	1.0	"L"	1.6115305	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	3.5365	32377	979	376	330	39	74	1190	13326	12444	882	5.0365	1.5512	14045	2.3167	0.027682737	0.174	0.26251277	0.54434943	0.5365474	0.027682737	0.387	0.0	0.9338136	0.0	1.0	0.0	1.0	"L"	1.5917733	0.0
"MO"	"U"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	16.2487	146661	7052	1457	1867	257	531	4662	67476	56975	10501	4.3288	1.483	13565	2.2468	0.043400396	0.174	0.27424845	0.535658	0.52431273	0.043400396	0.405	0.0	0.8443743	1.0	1.0	0.0	1.0	"U"	1.9097952	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	3.5872	33957	433	311	225	29	73	844	13067	7575	5492	6.0467	1.977	17019	2.4678	0.012070697	0.174	0.7205543	0.84838736	0.8468443	0.012070696	0.397	0.0	0.5797046	0.0	1.0	0.0	1.0	"L"	1.6458334	1.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	3.5825	33862	844	354	146	21	53	545	14227	7178	7049	4.0802	1.248	9953	1.8808	0.023558967	0.174	0.19905214	0.45887768	0.45275646	0.023558967	0.395	0.0	0.50453365	0.0	1.0	0.0	1.0	"L"	1.5347731	1.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	3.4903	30496	1293	390	707	109	130	1778	14234	14020	214	5.2796	1.8937	17325	2.4246	0.037045527	0.174	0.48027843	0.6294555	0.6239292	0.037045527	0.415	0.0	0.98496556	0.0	1.0	0.0	1.0	"L"	1.652361	1.0
"MO"	"L"	"D"	"F"	0	0	0	0	0	1	0	0	0	0	3.4804	9085	20997	401	439	75	179	3628	14899	14899	0	2.4383	1.2466	10043	1.4992	0.6032927	0.174	0.38757917	0.25306004	0.33421445	0.6032927	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.5379303	0.0
"MO"	"L"	"D"	"M"	0	0	0	0	0	1	0	0	0	0	3.5211	9867	23798	406	225	51	163	701	14793	14793	0	2.8849	1.273	13019	2.0233	0.6758683	0.174	0.46806455	0.43073687	0.45596546	0.67586833	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.4998844	0.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	3.5821	25910	7604	284	608	45	158	1212	16868	16868	0	4.7021	1.6844	17762	3.8114	0.21227771	0.174	0.43016833	0.60424566	0.5672929	0.21227771	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.5140774	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	1	3.5259	25283	7122	358	704	40	189	1563	16824	16789	35	3.9054	1.7314	13072	2.4418	0.20199099	0.174	0.48286998	0.52823687	0.5190731	0.20199098	0.681	0.0	0.9979196	0.0	1.0	1.0	1.0	"L"	1.47684	1.0
"MO"	"L"	"D"	"F"	0	0	0	0	1	0	0	0	0	1	3.4903	22099	10689	390	530	42	113	1040	13936	13264	672	4.6484	1.7368	14098	2.6185	0.30624875	0.174	0.5617925	0.6427686	0.6179698	0.30624875	1.0	0.0	0.95177954	0.0	1.0	1.0	1.0	"L"	1.4394547	1.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	3.5524	32684	1143	343	363	25	94	872	13497	12879	618	5.4844	2.2494	16358	2.2946	0.03217543	0.174	0.46981627	0.6325587	0.6273224	0.03217543	0.406	0.0	0.954212	0.0	1.0	0.0	1.0	"L"	1.3804882	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	3.5268	28835	4853	280	383	38	110	769	14546	14133	413	4.8612	1.8936	15527	2.6008	0.13760349	0.174	0.62950754	0.5633733	0.57247365	0.13760349	0.42	0.0	0.9716074	0.0	1.0	0.0	1.0	"L"	1.4351388	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	3.5445	31422	1658	473	370	80	122	1320	15981	15981	0	3.9717	2.0201	13709	2.0851	0.046776697	0.174	0.5229192	0.49335542	0.49473834	0.046776697	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.4961385	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	3.5638	31333	1186	686	276	311	133	1713	16176	16019	157	3.0769	1.2419	12317	1.6871	0.033279084	0.174	0.2301855	0.36505863	0.3605702	0.033279084	1.0	0.0	0.9902943	0.0	1.0	1.0	1.0	"L"	1.5385971	0.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	3.5573	32727	997	280	350	103	66	1050	15123	14444	679	4.5661	2.1184	16537	2.4314	0.028026873	0.174	0.5075226	0.5879801	0.5857251	0.028026875	0.636	0.0	0.9551015	0.0	1.0	1.0	1.0	"L"	1.4612714	0.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	3.5508	31913	1055	550	267	288	120	1315	13258	11283	1975	4.1634	1.0798	9616	1.7955	0.029711613	0.174	0.28151658	0.49368706	0.48738313	0.029711613	0.631	0.0	0.85103333	0.0	1.0	1.0	1.0	"L"	1.5055444	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	3.5406	32536	979	326	433	58	45	1029	12986	11505	1481	5.8051	1.7953	17044	2.5133	0.02765068	0.174	0.37180796	0.6324977	0.6252895	0.02765068	0.371134	0.0	0.8859541	0.0	1.0	0.0	1.0	"L"	1.4295312	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	3.5174	32726	753	300	281	97	84	933	12779	11840	939	5.1603	2.1865	11131	2.1792	0.021407858	0.174	0.38911024	0.591296	0.58696765	0.021407858	0.35	0.0	0.9265201	0.0	1.0	0.0	1.0	"L"	1.3865933	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	0	1	0	1	0	0	3.4191	10738	21444	205	1022	62	159	561	19231	19231	0	1.8582	1.0945	17698	2.7028	0.6271826	0.174	0.40981162	0.44261396	0.42204088	0.6271826	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	3.020953	0.0
"MO"	"L"	"D"	"F"	0	0	0	0	1	0	0	1	0	1	3.5129	14838	16944	441	1394	43	299	1170	17364	17364	0	2.4487	0.9662	10247	1.9515	0.4823365	0.174	0.37978044	0.3268628	0.35238692	0.48233652	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	3.0228672	1.0
"MO"	"L"	"D"	"F"	0	0	0	0	0	1	0	1	0	1	3.4663	330	33779	177	64	16	117	180	17108	17108	0	2.2605	1.3342	8528	1.6432	0.9744973	0.174	0.4027354	1.4230769	0.4287569	0.9744973	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	3.0124192	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	0	1	0	1	0	1	3.4665	2297	31764	189	110	16	81	208	14334	14334	0	2.3707	1.2005	7607	1.3082	0.91631335	0.174	0.40992948	0.4305412	0.4116544	0.9163133	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	3.0237281	1.0
"MO"	"L"	"D"	"F"	0	0	0	0	0	1	0	1	0	1	3.4284	12215	20075	286	545	40	239	884	18665	18665	0	2.6407	1.1119	12552	2.7222	0.5855501	0.174	0.44692403	0.5346611	0.48328668	0.5855501	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	3.027575	1.0
"MO"	"L"	"D"	"F"	0	0	0	0	1	0	0	1	0	1	3.4664	21866	9360	286	1613	356	430	753	16248	16248	0	3.179	1.3643	15645	2.6789	0.27002078	0.174	0.42200854	0.48782802	0.4700554	0.27002078	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	2.984021	1.0
"MO"	"L"	"D"	"F"	0	0	0	0	1	0	0	1	0	0	3.3823	31459	888	179	515	24	167	591	16876	16876	0	4.059	1.627	18490	2.4238	0.026254324	0.174	0.3457207	0.5401245	0.53502053	0.026254324	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	2.9773026	0.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	3.4761	31363	1155	197	800	37	472	737	16237	16237	0	3.6876	1.237	13560	2.1068	0.033226892	0.174	0.3151515	0.44718206	0.4427951	0.033226892	0.685	0.0	1.0	0.0	1.0	1.0	1.0	"L"	2.9696505	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	3.5311	21609	9026	307	2356	27	508	1478	17162	17162	0	2.8288	1.1425	15412	1.8158	0.2556144	0.174	0.38799024	0.37515694	0.3784373	0.2556144	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	2.9966097	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	3.4814	32198	54	618	109	17	29	1789	16186	3803	12383	2.8869	1.4476	7608	1.5408	0.0015511	0.174	1.574074	0.42019564	0.42198542	0.0015511002	0.0	0.0	0.23495613	0.0	1.0	0.0	1.0	"L"	1.6856239	0.0
"MO"	"L"	"D"	"F"	0	0	0	0	1	0	0	0	0	1	3.4941	11715	22312	182	201	25	125	381	14296	14296	0	3.2987	1.5794	12300	1.9599	0.63856214	0.174	0.48807818	0.29408506	0.41796172	0.63856214	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	3.0102239	1.0
"MO"	"L"	"D"	"F"	0	0	0	0	0	1	0	0	0	1	3.5597	9016	25710	243	216	16	133	263	14441	14441	0	3.0999	1.3764	10418	1.9513	0.7222519	0.174	0.48284715	0.34590876	0.44481277	0.7222519	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	2.9593487	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	0	1	0	0	0	0	3.4515	7959	25230	191	300	29	193	613	14954	14954	0	3.0296	1.4695	9577	2.1506	0.73098654	0.174	0.48145065	0.38761443	0.45620745	0.73098654	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	2.9566848	0.0
"MO"	"L"	"D"	"F"	0	0	0	0	0	1	0	0	0	1	3.4477	10528	22288	235	738	29	145	514	14883	14883	0	3.5823	1.4946	17254	3.1167	0.64645994	0.174	0.51660085	0.56624824	0.5341532	0.64645994	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	2.951806	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	0	1	0	0	0	0	3.5069	23222	10589	175	500	21	127	435	12734	11317	1417	5.7536	2.3301	14236	2.5136	0.3019476	0.174	0.7977146	0.4930964	0.58507514	0.3019476	1.0	0.0	0.8887231	0.0	1.0	1.0	1.0	"L"	2.9817011	0.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	3.462	28116	5294	179	346	22	143	520	13668	13668	0	4.7992	2.0466	15655	2.2118	0.15291739	0.174	0.5963355	0.48605332	0.5029174	0.15291739	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	2.9502664	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	3.4524	26248	6567	225	617	21	170	676	15039	15039	0	4.2211	1.626	33281	2.301	0.1902155	0.174	0.5043399	0.45809636	0.4668926	0.1902155	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	2.9214716	0.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	3.4908	26560	6039	256	638	23	150	1242	15623	15623	0	3.434	1.3406	10409	1.9634	0.1729976	0.174	0.400563	0.40811944	0.4068122	0.1729976	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	2.919368	0.0
"MO"	"L"	"D"	"F"	0	0	0	0	1	0	0	0	0	1	3.4633	30504	2757	189	469	26	87	601	14111	13576	535	4.8908	2.1345	14123	2.2972	0.07960615	0.174	0.43706927	0.45614254	0.4546242	0.07960615	0.587	0.0	0.9620863	0.0	1.0	1.0	1.0	"L"	2.894907	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	3.5126	29611	1874	139	2579	45	101	777	16055	16043	12	5.1957	2.846	20028	2.8486	0.053350795	0.174	0.34738526	0.5137435	0.5048682	0.053350795	1.0	0.0	0.99925256	0.0	1.0	1.0	1.0	"L"	2.8512127	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	0	1	0	1	0	0	3.4461	12618	20946	194	250	22	133	298	13605	13605	0	4.2389	1.7508	15568	2.1394	0.60781753	0.174	0.6183997	0.37240103	0.52192336	0.60781753	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	2.9689558	0.0
"MO"	"L"	"D"	"F"	0	0	0	0	0	1	0	1	0	1	3.5043	9846	24401	175	210	10	95	306	13382	13382	0	4.178	1.7674	35739	2.2285	0.69631594	0.174	0.54596126	0.3367788	0.48243585	0.69631594	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	3.0051064	1.0
"MO"	"L"	"D"	"F"	0	0	0	0	1	0	0	1	0	0	3.5129	30250	1916	152	2096	10	105	600	15684	15684	0	6.3281	3.3149	30619	4.0416	0.054541837	0.174	0.35281837	0.5919369	0.5788949	0.05454183	0.597	0.0	1.0	0.0	1.0	1.0	1.0	"L"	2.856138	0.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	3.5191	27091	5599	234	1241	29	219	778	16016	16016	0	4.0574	1.7854	16194	2.731	0.15910318	0.174	0.43757814	0.51919436	0.50620896	0.15910318	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	2.9245865	1.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	3.442	31817	679	103	1190	11	71	549	12071	11862	209	9.9565	4.4585	18352	4.4189	0.019726902	0.174	0.18851252	0.6391334	0.630244	0.019726902	0.0	0.0	0.9826858	0.0	1.0	0.0	1.0	"L"	2.7614686	0.0
"MO"	"L"	"D"	"F"	0	0	0	0	1	0	0	0	0	1	3.4571	32863	494	122	481	11	103	497	15251	15251	0	4.3922	0.7896	18120	2.2954	0.014289433	0.174	0.29959515	0.5283916	0.5251222	0.014289433	0.545	0.0	1.0	0.0	1.0	1.0	1.0	"L"	2.9737682	1.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	3.4314	30823	677	104	2154	11	64	481	13930	13792	138	7.786	2.7357	45181	4.2775	0.019729557	0.174	0.19202363	0.6249963	0.61645395	0.019729557	0.42	0.0	0.9900934	0.0	1.0	0.0	1.0	"L"	2.8109019	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	3.4891	30461	2707	117	1031	37	93	445	14869	14869	0	7.4185	1.9631	26859	6.0248	0.077584475	0.174	0.46619874	0.6572521	0.6424293	0.077584475	0.39900002	0.0	1.0	0.0	1.0	0.0	1.0	"L"	2.9093266	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	3.4651	31915	574	158	1200	16	77	711	13097	13097	0	6.5866	1.5827	15943	2.9721	0.016565178	0.174	0.2665505	0.568624	0.5636201	0.016565178	0.0	0.0	1.0	0.0	1.0	0.0	1.0	"L"	2.7974384	0.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	3.4564	32150	969	117	758	6	63	501	11574	8882	2692	8.4099	1.3713	22796	3.3839	0.02803495	0.174	0.11971104	0.62274146	0.60863906	0.02803495	0.274	0.0	0.7674097	0.0	1.0	0.0	1.0	"L"	2.7470727	1.0
"MO"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	3.4094	32935	192	275	196	18	62	416	13342	12500	842	4.5132	2.791	12345	1.9777	0.005631489	0.174	0.36458334	0.4918589	0.49114212	0.005631489	1.0	0.0	0.936891	0.0	1.0	1.0	1.0	"L"	2.8472824	0.0
"MO"	"L"	"D"	"F"	0	0	0	0	1	0	0	0	0	1	3.5021	33077	708	126	561	10	53	486	15007	15007	0	5.8464	1.911	18715	3.2451	0.020216443	0.174	0.32344633	0.634162	0.6278804	0.02021644	0.514	0.0	1.0	0.0	1.0	1.0	1.0	"L"	2.9377735	1.0
"MO"	"L"	"R"	"F"	0	0	0	0	1	0	0	0	0	1	3.5184	31406	939	115	2053	19	112	540	13261	13261	0	6.9085	2.9137	28331	3.6787	0.026688267	0.174	0.20660277	0.5753249	0.5654843	0.026688267	0.37874097	0.0	1.0	0.0	1.0	0.0	1.0	"L"	2.8360217	1.0
"MO"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	3.3914	31628	615	107	938	23	70	533	12759	12751	8	6.4733	1.8491	19136	2.7264	0.018134104	0.174	0.24552846	0.62158024	0.6147609	0.018134104	0.442	0.0	0.999373	0.0	1.0	0.0	1.0	"L"	2.8446317	0.0
