Region,Chamber,Session/Congress,Bill Type,Number,Title,Current Status,Current Status Date,Date Introduced,Sponsor(s),Cosponsors,Primary Party,Quorum Profile URL,Bill Text URL,Word Count,Official Description,Organization Description,Stance
Michigan,Senate,2011-2012 Regular Session,Senate Simple Resolution,66,"S.R. 66 (2011-2012 Regular Session): To Memorialize the President and the United States Congress to Enact Legislation Protecting the Rights of Conscience of Students Seeking Counseling Degrees and Licensed Professional Counselors.
",Referred to Committee,6/23/2011,6/24/2011,Tupac Hunter,"MI Sen. Rick Jones (R-MI24), John Pappageorge, Bruce Caswell, MI Leader Arlan Meekhof (R-MI30), MI Sen. Goeff Hansen (R-MI34), Mark Jansen",Democrat,https://www.quorum.us/bill/1628331/,http://www.legislature.mi.gov/documents/2011-2012/resolutionintroduced/Senate/htm/2011-SIR-0066.htm,244,,,
Michigan,House,2011-2012 Regular Session,House Simple Resolution,106,"H.R. 106 (2011-2012 Regular Session): To Memorialize Congress to Adopt Legislation Expressing the Sense That National Health Care Reform Should Ensure That the Health Care Needs of Women in the United States Are Met.
",Referred to Committee,6/23/2011,6/24/2011,Maureen Stapleton,"Lesia Liss, Mark Meadows, Dian Slavens, Ellen Lipton, Lisa Brown, Steven Lindberg, MI Rep. Alberta Talabi (D-MI2), Tim Melton, Rudy Hobbs, MI Rep. Jeff Irwin (D-MI53), Harold Haugh, MI Rep. Charles Smiley (D-MI50), Barb Byrum, Sean McCann, Richard Hammel, Richard LeBlanc, MI Rep. David Rutledge (D-MI54), MI Rep. Marcia Hovey-Wright (D-MI92), Joan Bauer, Kate Segal, Vicki Barnett, MI Rep. George Darany (D-MI15), MI Rep. Jim Townsend (D-MI26)",Democrat,https://www.quorum.us/bill/1628332/,http://www.legislature.mi.gov/documents/2011-2012/resolutionintroduced/House/htm/2011-HIR-0106.htm,504,,,
Michigan,House,2011-2012 Regular Session,House Simple Resolution,107,"H.R. 107 (2011-2012 Regular Session): To Express the Sense of This Legislative Body That the State of Michigan Should Intensify Its Efforts to Reduce the High Rates of Teen Pregnancies.
",Referred to Committee,6/23/2011,6/24/2011,Lisa Howze,"Former MI Rep. Brandon Dillon (D-MI75), Tim Melton, Steven Lindberg, MI Rep. Alberta Talabi (D-MI2), MI Leader Jim Ananich (D-MI27), Dian Slavens, Ellen Lipton, Lisa Brown, Lesia Liss, Mark Meadows, Joan Bauer, Kate Segal, Vicki Barnett, Maureen Stapleton, MI Rep. Jim Townsend (D-MI26), MI Rep. George Darany (D-MI15), MI Rep. David Rutledge (D-MI54), MI Rep. Marcia Hovey-Wright (D-MI92), Sean McCann, Barb Byrum, Richard Hammel, Rudy Hobbs, MI Rep. Jeff Irwin (D-MI53), Harold Haugh, MI Rep. Charles Smiley (D-MI50)",Democrat,https://www.quorum.us/bill/1628338/,http://www.legislature.mi.gov/documents/2011-2012/resolutionintroduced/House/htm/2011-HIR-0107.htm,418,,,
Michigan,House,2011-2012 Regular Session,House Concurent Resolution,32,"H.C.R. 32 (2011-2012 Regular Session): A Concurrent Resolution to Urge the Department of Community Health to Promote Programs to Identify and Address Inequities in the Prevention, Treatment, and Research of Diseases Threatening the Health of Women.
",Referred to Committee,6/23/2011,6/24/2011,MI Rep. David Rutledge (D-MI54),"MI Rep. Marcia Hovey-Wright (D-MI92), Maureen Stapleton, MI Rep. George Darany (D-MI15), MI Rep. Jim Townsend (D-MI26), Joan Bauer, Kate Segal, Vicki Barnett, Harold Haugh, MI Rep. Charles Smiley (D-MI50), MI Rep. Jeff Irwin (D-MI53), Andrew Kandrevas, Richard LeBlanc, Barb Byrum, Sean McCann, MI Rep. Alberta Talabi (D-MI2), MI Leader Jim Ananich (D-MI27), Steven Lindberg, Tim Melton, Lesia Liss, Mark Meadows, Lisa Brown, Dian Slavens, Ellen Lipton",Democrat,https://www.quorum.us/bill/1628342/,http://www.legislature.mi.gov/documents/2011-2012/concurrentresolutionintroduced/House/htm/2011-HICR-0032.htm,286,,,
Michigan,House,2011-2012 Regular Session,House Bill,4533,H.B. 4533 (2011-2012 Regular Session): Traffic Control; Driver License; Individual With Level 2 Graduated Driver License; Modify Limitation on Hours of Operation and Exception to Number of Passengers Allowed in Vehicle Under Certain Circumstances. Amends Sec. 310e of 1949 Pa 300 (Mcl 257.310e),Passed Senate,6/22/2011,4/13/2011,Bill Rogers,"MI Rep. Kathy Crawford (R-MI38), Harold Haugh, MI Rep. Charles Smiley (D-MI50), MI Rep. Jeff Farrington (R-MI30), Barb Byrum, Kurt Damrow, MI Rep. Charles Brunner (D-MI96), Paul Opsommer, Richard LeBlanc, MI Speaker Kevin Cotter (R-MI99), MI Rep. Ray Franz (R-MI101), MI Rep. Andrea LaFontaine (R-MI32), Stacy Oakes, Rick Olson, Kevin Daley, Frank Foster, MI Rep. Marcia Hovey-Wright (D-MI92), Matt Lori, Joan Bauer, James Womack, Matt Huuki, Kate Segal, MI Rep. Marilyn Lane (D-MI31), MI Sen. Peter MacGregor (R-MI28), Lisa Howze, Maureen Stapleton, John Walsh, Lesia Liss, Dian Slavens, MI Rep. Ed McBroom (R-MI108), MI Rep. Kurt Heise (R-MI20), MI Rep. Mike Callton (R-MI87), MI Rep. Paul Muxlow (R-MI83), MI Sen. Margaret O'Brien (R-MI20), David Agema, MI Rep. Erika Geiss (D-MI12), MI Rep. Nancy Jenkins (R-MI57), Pete Lund, MI Sen. Jim Stamas (R-MI36), Cindy Denby, Thomas Stallworth, Sharon Tyler, Shanelle Jackson, Paul Scott, MI Rep. Pat Somerville (R-MI23), MI Rep. Al Pscholka (R-MI79), Timothy Bledsoe",Republican,https://www.quorum.us/bill/1625871/,http://www.legislature.mi.gov/documents/2011-2012/billengrossed/House/htm/2011-HEBH-4533.htm,1371,,,
Michigan,House,2011-2012 Regular Session,House Bill,4744,H.B. 4744 (2011-2012 Regular Session): Liquor; Licenses; License to Serve Alcohol at Certain Community Colleges and Universities; Allow. Amends 1998 Pa 58 (Mcl 436.1101 - 436.2303) by Adding Sec. 513a,Reported by Committee,6/22/2011,6/15/2011,MI Rep. George Darany (D-MI15),,Democrat,https://www.quorum.us/bill/1633360/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4744.htm,332,,,
Michigan,Senate,2011-2012 Regular Session,Senate Bill,418,S.B. 418 (2011-2012 Regular Session): Health; Medical Marihuana; Permissible Causes of Action Under the Medical Marihuana Law; Clarify. Amends Sec. 7 of 2008 Il 1 (Mcl 333.26427),Referred to Committee,6/22/2011,6/9/2011,MI Sen. Rick Jones (R-MI24),"MI Sen. Tonya Schuitmaker (R-MI26), MI Sen. Jim Marleau (R-MI12), MI Sen. Darwin Booher (R-MI35), MI Sen. John Proos (R-MI21), MI Sen. Tory Rocca (R-MI10), MI Leader Arlan Meekhof (R-MI30)",Republican,https://www.quorum.us/bill/1628831/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/Senate/htm/2011-SIB-0418.htm,358,,,
Michigan,Senate,2011-2012 Regular Session,Senate Bill,517,S.B. 517 (2011-2012 Regular Session): Taxation; Tobacco; Cigarette Tax; Modify. Amends Secs. 7 & 12 of 1993 Pa 327 (Mcl 205.427 & 205.432),Referred to Committee,6/22/2011,6/23/2011,MI Sen. Joe Hune (R-MI22),"Mark Jansen, MI Sen. Jack Brandenburg (R-MI8)",Republican,https://www.quorum.us/bill/1628861/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/Senate/htm/2011-SIB-0517.htm,2652,,,
Michigan,Senate,2011-2012 Regular Session,Senate Simple Resolution,64,S.R. 64 (2011-2012 Regular Session): To Declare August 2011 as Camping and Recreational Vehicle Month in the State of Michigan,Agreed To (Simple Resolution),6/22/2011,6/23/2011,MI Sen. Goeff Hansen (R-MI34),"MI Sen. Steven Bieda (D-MI9), MI Sen. Mike Green (R-MI31), MI Sen. Rick Jones (R-MI24), MI Sen. Darwin Booher (R-MI35), MI Sen. Hoon-Yung Hopgood (D-MI6), MI Sen. Jim Marleau (R-MI12), MI Leader Arlan Meekhof (R-MI30), MI Sen. Tory Rocca (R-MI10), MI Sen. Jack Brandenburg (R-MI8), MI Sen. John Proos (R-MI21)",Republican,https://www.quorum.us/bill/1628866/,http://www.legislature.mi.gov/documents/2011-2012/resolutionintroduced/Senate/htm/2011-SIR-0064.htm,317,,,
Michigan,House,2011-2012 Regular Session,House Simple Resolution,104,"H.R. 104 (2011-2012 Regular Session): To Declare June 22, 2011, as Dairy Foods Awareness Day in the State of Michigan.
",Agreed To (Simple Resolution),6/22/2011,6/23/2011,MI Rep. Ed McBroom (R-MI108),"MI Rep. Joel Johnson (R-MI97), MI Rep. Charles Smiley (D-MI50), MI Rep. Kathy Crawford (R-MI38), Andrew Kandrevas, MI Rep. Bruce Rendon (R-MI103), MI Rep. Charles Brunner (D-MI96), Richard LeBlanc, Barb Byrum, Kevin Daley, MI Rep. Marcia Hovey-Wright (D-MI92), MI Rep. Rick Outman (R-MI70), MI Rep. Andrea LaFontaine (R-MI32), MI Rep. Aric Nesbitt (R-MI66), Stacy Oakes, MI Rep. George Darany (D-MI15), Phil Cavanagh, Vicki Barnett, Matt Huuki, Kate Segal, Lesia Liss, Bob Constan, MI Rep. Ben Glardon (R-MI85), MI Rep. Harvey Santana (D-MI9), MI Sen. Ken Horn (R-MI32), MI Rep. Earl Poleski (R-MI64), Dian Slavens, Kenneth Kurtz, MI Rep. Kurt Heise (R-MI20), MI Rep. Alberta Talabi (D-MI2), Sharon Tyler, MI Leader Jim Ananich (D-MI27), Cindy Denby, Steven Lindberg, MI Rep. Ken Goike (R-MI33)",Republican,https://www.quorum.us/bill/1628868/,http://www.legislature.mi.gov/documents/2011-2012/resolutionintroduced/House/htm/2011-HIR-0104.htm,275,,,
Michigan,House,2011-2012 Regular Session,House Simple Resolution,105,H.R. 105 (2011-2012 Regular Session): To Declare August 2011 as Camping and Recreational Vehicle Month in the State of Michigan,Agreed To (Simple Resolution),6/22/2011,6/23/2011,Frank Foster,"MI Rep. George Darany (D-MI15), Vicki Barnett, Matt Huuki, Richard LeBlanc, MI Rep. Amanda Price (R-MI89), Andrew Kandrevas, MI Rep. Kathy Crawford (R-MI38), Sharon Tyler, MI Rep. Holly Hughes (R-MI91), Cindy Denby, Steven Lindberg, MI Sen. Ken Horn (R-MI32), MI Rep. Earl Poleski (R-MI64), MI Rep. Kurt Heise (R-MI20), Dian Slavens, Lesia Liss, Bob Constan",Republican,https://www.quorum.us/bill/1628872/,http://www.legislature.mi.gov/documents/2011-2012/resolutionintroduced/House/htm/2011-HIR-0105.htm,330,,,
Michigan,Senate,2011-2012 Regular Session,Senate Bill,513,S.B. 513 (2011-2012 Regular Session): Civil Procedure; Foreclosure; Judicial Foreclosure; Require for Certain Residential Mortgages. Amends Secs. 3201 & 3240 of 1961 Pa 236 (Mcl 600.3201 & 600.3240) & Adds Sec. 3117,Referred to Committee,6/22/2011,6/23/2011,Tupac Hunter,,Democrat,https://www.quorum.us/bill/1628848/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/Senate/htm/2011-SIB-0513.htm,1246,,,
Michigan,Senate,2011-2012 Regular Session,Senate Bill,514,"S.B. 514 (2011-2012 Regular Session): Insurance; No-Fault; Low-Cost Automobile Insurance Pilot Program; Provide For. Amends Secs. 3104, 3107, 3114 & 3115 of 1956 Pa 218 (Mcl 500.3104 Et Seq.) & Adds Ch. 32a",Referred to Committee,6/22/2011,6/23/2011,MI Sen. Virgil Smith (D-MI4),MI Sen. Joe Hune (R-MI22),Democrat,https://www.quorum.us/bill/1628852/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/Senate/htm/2011-SIB-0514.htm,5463,,,
Michigan,House,2011-2012 Regular Session,House Bill,4781,H.B. 4781 (2011-2012 Regular Session): Employment Security; Benefits; Formula for Weekly Benefit Amounts and Seasonal Employment; Modify. Amends Sec. 27 of 1936 (Ex Sess) Pa 1 (Mcl 421.27),Reported by Committee,6/22/2011,6/17/2011,MI Sen. Wayne Schmidt (R-MI37),"Joe Haveman, Pete Lund, MI Sen. Peter MacGregor (R-MI28), Frank Foster",Republican,https://www.quorum.us/bill/1633495/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4781.htm,7119,,,
Michigan,House,2011-2012 Regular Session,House Bill,4782,H.B. 4782 (2011-2012 Regular Session): Employment Security; Benefits; Suitable Work Requirements; Modify. Amends Sec. 29 of 1936 (Ex Sess) Pa 1 (Mcl 421.29),Reported by Committee,6/22/2011,6/17/2011,Joe Haveman,"MI Rep. Jon Bumstead (R-MI100), MI Sen. Peter MacGregor (R-MI28), MI Rep. Aric Nesbitt (R-MI66), MI Sen. Wayne Schmidt (R-MI37), Kurt Damrow",Republican,https://www.quorum.us/bill/1633532/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4782.htm,3957,,,
Michigan,House,2011-2012 Regular Session,House Bill,4797,"H.B. 4797 (2011-2012 Regular Session): Retirement; Legislative; Retirement Health Care Benefits for Legislators; Provide for Graded Premium Based on Years of Service From 10 to 30 Years. Amends Secs. 50b, 75 & 79 of 1957 Pa 261 (Mcl 38.1050b Et Seq.) & Adds Sec. 79a",Referred to Committee,6/22/2011,6/23/2011,MI Rep. Andrea LaFontaine (R-MI32),,Republican,https://www.quorum.us/bill/1628112/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4797.htm,1644,,,
Michigan,Senate,2011-2012 Regular Session,Senate Bill,201,"S.B. 201 (2011-2012 Regular Session): Torts; Governmental Immunity; Liability for a Defect in a Sidewalk; Clarify That Inference Regarding a Defect of Less Than 2 Inches Applies to Any Sidewalk Maintained by a Municipal Corporation. Amends Secs. 1, 2 & 2a of 1964 Pa 170 (Mcl 691.1401 Et Seq.) & Adds Sec. 2b",Referred to Committee after Passing First Chamber,6/22/2011,4/7/2011,MI Sen. Tonya Schuitmaker (R-MI26),,Republican,https://www.quorum.us/bill/1628345/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/Senate/htm/2011-SIB-0201.htm,1124,,,
Michigan,House,2011-2012 Regular Session,House Bill,4521,"H.B. 4521 (2011-2012 Regular Session): Sales Tax; Collections; Distribution of Sales Tax on Gasoline; Modify, and Earmark Certain Portion Into the Michigan Transportation Fund. Amends Sec. 25 of 1933 Pa 167 (Mcl 205.75)",Reported by Committee,6/22/2011,4/13/2011,David Agema,"Matt Huuki, Rick Olson, Paul Opsommer, MI Speaker Kevin Cotter (R-MI99), Tom McMillin, MI Rep. Phil Potvin (R-MI102), MI Sen. Ken Horn (R-MI32), MI Rep. Nancy Jenkins (R-MI57)",Republican,https://www.quorum.us/bill/1628566/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4521.htm,763,,,
Michigan,Senate,2011-2012 Regular Session,Senate Bill,377,S.B. 377 (2011-2012 Regular Session): Health; Medical Marihuana; Registry Information; Make Available to Law Enforcement Officers Upon Issuance of a Medical Marihuana Card. Amends Sec. 6 of Il 1 of 2008 (Mcl 333.26426),Referred to Committee,6/22/2011,5/13/2011,MI Sen. Darwin Booher (R-MI35),"MI Sen. Mike Nofs (R-MI19), John Pappageorge, MI Sen. Rick Jones (R-MI24), MI Sen. Hoon-Yung Hopgood (D-MI6), MI Sen. Goeff Hansen (R-MI34), Glenn Anderson, MI Sen. John Proos (R-MI21)",Republican,https://www.quorum.us/bill/1628814/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/Senate/htm/2011-SIB-0377.htm,1039,,,
Michigan,House,2011-2012 Regular Session,House Simple Resolution,96,"H.R. 96 (2011-2012 Regular Session): To Memorialize Congress to Modernize the Toxic Substances Control Act (Tsca).
",Agreed To (Simple Resolution),6/22/2011,6/1/2011,MI Rep. Charles Brunner (D-MI96),"MI Rep. George Darany (D-MI15), Kate Segal, Vicki Barnett, Lesia Liss, Bob Constan, Dian Slavens, MI Rep. Fred Durhal (D-MI5)",Democrat,https://www.quorum.us/bill/1628819/,http://www.legislature.mi.gov/documents/2011-2012/resolutionintroduced/House/htm/2011-HIR-0096.htm,461,,,
Michigan,Senate,2011-2012 Regular Session,Senate Bill,400,S.B. 400 (2011-2012 Regular Session): Education; School Districts; School District to Be Policyholder for Group Insurance Benefit Provided for Employees; Require. Amends 1976 Pa 451 (Mcl 380.1 - 380.1852) by Adding Sec. 1255a,Referred to Committee after Passing First Chamber,6/22/2011,6/2/2011,MI Sen. Phil Pavlov (R-MI25),,Republican,https://www.quorum.us/bill/1628822/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/Senate/htm/2011-SIB-0400.htm,174,,,
Michigan,House,2011-2012 Regular Session,House Bill,4796,H.B. 4796 (2011-2012 Regular Session): Education; Employees; Standards for Employee Performance Evaluations; Provide For. Amends Sec. 1249 of 1976 Pa 451 (Mcl 380.1249),Referred to Committee,6/21/2011,6/22/2011,Tim Melton,,Democrat,https://www.quorum.us/bill/1628835/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4796.htm,3086,,,
Michigan,House,2011-2012 Regular Session,House Bill,4016,H.B. 4016 (2011-2012 Regular Session): Environmental Protection; Other; Nrepa Programs; Require Peer Review or Benchmark Analysis. Amends 1994 Pa 451 (Mcl 324.101 - 324.90106) by Adding Pt. 27,Referred to Committee after Passing First Chamber,6/21/2011,4/7/2011,MI Sen. Jim Stamas (R-MI36),MI Rep. Joel Johnson (R-MI97),Republican,https://www.quorum.us/bill/1628877/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4016.htm,775,,,
Michigan,House,2011-2012 Regular Session,House Simple Resolution,62,"H.R. 62 (2011-2012 Regular Session): To Memorialize the Congress of the United States to Abolish the National Flood Insurance Program.
",Agreed To (Simple Resolution),6/21/2011,4/27/2011,MI Rep. Anthony Forlini (R-MI24),"MI Rep. Peter Pettalia (R-MI106), Sharon Tyler, MI Rep. Holly Hughes (R-MI91), Pete Lund, MI Rep. Al Pscholka (R-MI79), MI Rep. Ken Goike (R-MI33), Lesia Liss, MI Rep. Mike Callton (R-MI87), MI Rep. Earl Poleski (R-MI64), MI Sen. Ken Horn (R-MI32), MI Rep. Paul Muxlow (R-MI83), Kenneth Kurtz, Frank Foster, MI Rep. Andrea LaFontaine (R-MI32), MI Rep. Jim Townsend (D-MI26), MI Rep. Marilyn Lane (D-MI31), Matt Huuki, Deb Lynn Shaughnessy, Harold Haugh, Richard LeBlanc, Kurt Damrow",Republican,https://www.quorum.us/bill/1628887/,http://www.legislature.mi.gov/documents/2011-2012/resolutionintroduced/House/htm/2011-HIR-0062.htm,392,,,
Michigan,House,2011-2012 Regular Session,House Simple Resolution,103,H.R. 103 (2011-2012 Regular Session): To Declare July 2011 as Parks and Recreation Month in the State of Michigan,Agreed To (Simple Resolution),6/21/2011,6/17/2011,Phil Cavanagh,"MI Rep. Holly Hughes (R-MI91), Steven Lindberg, Thomas Stallworth, Gail Haines, Pete Lund, MI Sen. Marty Knollenberg (R-MI13), David Nathan, MI Leader Jim Ananich (D-MI27), MI Rep. Alberta Talabi (D-MI2), Woodrow Stanley, MI Rep. Pat Somerville (R-MI23), Former MI Rep. Brandon Dillon (D-MI75), Tim Melton, Paul Scott, John Olumba, Timothy Bledsoe, MI Rep. Fred Durhal (D-MI5), MI Rep. Ken Goike (R-MI33), MI Rep. Jon Bumstead (R-MI100), Rashida Tlaib, Bob Constan, MI Sen. Mike Shirkey (R-MI16), MI Rep. Ken Yonker (R-MI72), Lesia Liss, John Walsh, Mark Meadows, MI Rep. Kurt Heise (R-MI20), Ellen Lipton, Dian Slavens, MI Rep. Ed McBroom (R-MI108), MI Rep. Phil Potvin (R-MI102), MI Rep. Nancy Jenkins (R-MI57), MI Rep. Erika Geiss (D-MI12), MI Rep. Tom Hooker (R-MI77), Jon Switalski, David Agema, MI Sen. Margaret O'Brien (R-MI20), MI Rep. Paul Muxlow (R-MI83), MI Sen. Ken Horn (R-MI32), MI Rep. Mike Callton (R-MI87), MI Rep. Harvey Santana (D-MI9), Stacy Oakes, Rick Olson, MI Rep. Andrea LaFontaine (R-MI32), MI Sen. Wayne Schmidt (R-MI37), MI Rep. Rick Outman (R-MI70), MI Sen. Dale Zorn (R-MI17), MI Rep. Marcia Hovey-Wright (D-MI92), Frank Foster, MI Rep. David Rutledge (D-MI54), Kate Segal, James Womack, Vicki Barnett, Joan Bauer, Bill Rogers, Maureen Stapleton, MI Rep. George Darany (D-MI15), MI Rep. Jim Townsend (D-MI26), Lisa Howze, MI Rep. Jeremy Moss (D-MI35), MI Rep. Marilyn Lane (D-MI31), Andrew Kandrevas, Mark Ouimet, Rudy Hobbs, MI Rep. Jeff Irwin (D-MI53), MI Rep. Kathy Crawford (R-MI38), MI Rep. Anthony Forlini (R-MI24), MI Rep. Charles Smiley (D-MI50), MI Rep. Joel Johnson (R-MI97), Deb Lynn Shaughnessy, MI Rep. Amanda Price (R-MI89), Barb Byrum, Kurt Damrow, Sean McCann, Richard Hammel, MI Rep. Jeff Farrington (R-MI30), MI Speaker Kevin Cotter (R-MI99), Judson Gilbert, Richard LeBlanc, Paul Opsommer, MI Rep. Charles Brunner (D-MI96), Greg MacMaster, MI Rep. Bruce Rendon (R-MI103)",Democrat,https://www.quorum.us/bill/1628964/,http://www.legislature.mi.gov/documents/2011-2012/resolutionintroduced/House/htm/2011-HIR-0103.htm,326,,,
Michigan,Senate,2011-2012 Regular Session,Senate Bill,503,"S.B. 503 (2011-2012 Regular Session): Education; Teachers; Teacher Tenure Hearing and Appeal Processes; Modify. Amends Secs. 3, 4, 4a & 5, Art. Iv, Sec. 1, Art. Vi & Sec. 7, Art. Vii of 1937 (Ex Sess) Pa 4 (Mcl 38.103 Et Seq.) & Repeals Secs. 1, 2, 3, 4, 5, 6, 8, 9 & 10, Art. Vii of 1937 (Ex Sess) Pa 4 (Mcl 38.131 Et Seq.)",Referred to Committee,6/21/2011,6/22/2011,Roger Kahn,,Republican,https://www.quorum.us/bill/1628969/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/Senate/htm/2011-SIB-0503.htm,1936,,,
Michigan,Senate,2011-2012 Regular Session,Senate Bill,506,"S.B. 506 (2011-2012 Regular Session): Health; Medical Marihuana; ""Bona Fide Physician-Patient Relationship"" for Purposes of Medical Marihuana Law; Clarify. Amends 2008 Il 1 (Mcl 333.26421 - 333.26430) by Adding Sec. 3a",Referred to Committee,6/21/2011,6/22/2011,Roger Kahn,"MI Sen. Tory Rocca (R-MI10), MI Leader Arlan Meekhof (R-MI30), MI Sen. Jack Brandenburg (R-MI8), Mark Jansen, MI Sen. John Proos (R-MI21), MI Sen. Rick Jones (R-MI24), MI Sen. Mike Green (R-MI31), MI Sen. Darwin Booher (R-MI35), John Pappageorge, MI Sen. Mike Nofs (R-MI19), MI Sen. Patrick Colbeck (R-MI7), MI Sen. Jim Marleau (R-MI12), MI Sen. Tonya Schuitmaker (R-MI26)",Republican,https://www.quorum.us/bill/1628973/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/Senate/htm/2011-SIB-0506.htm,238,,,
